Time(sec),EDA(uS),EDA_Valid(1Yes_0No),EDA_w_NaN_from_QA(uS),Temp(C)
6.3644e+10,56.62,1,56.62,33.7
6.3644e+10,56.62,1,56.62,33.7
6.3644e+10,56.62,1,56.62,33.9
6.3644e+10,56.62,1,56.62,33.7
6.3644e+10,56.62,1,56.62,33.7
6.3644e+10,53.23,1,53.23,33.9
6.3644e+10,56.62,1,56.62,33.7
6.3644e+10,56.62,1,56.62,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,56.56,1,56.56,33.9
6.3644e+10,50.22,1,50.22,33.9
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,50.22,1,50.22,33.9
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,50.22,1,50.22,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,50.16,1,50.16,33.7
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.7
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.7
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.7
6.3644e+10,47.47,1,47.47,33.7
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.7
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,50.16,1,50.16,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.7
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,47.47,1,47.47,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.7
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.7
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.7
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.7
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,47.36,1,47.36,33.7
6.3644e+10,45,1,45,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,47.42,1,47.42,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,47.36,1,47.36,33.7
6.3644e+10,45,1,45,33.9
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,45,1,45,33.9
6.3644e+10,44.9,1,44.9,33.9
6.3644e+10,44.9,1,44.9,33.9
6.3644e+10,44.95,1,44.95,33.9
6.3644e+10,47.31,1,47.31,33.9
6.3644e+10,42.8,1,42.8,33.9
6.3644e+10,44.95,1,44.95,33.7
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,44.9,1,44.9,33.9
6.3644e+10,44.95,1,44.95,33.9
6.3644e+10,44.95,1,44.95,33.9
6.3644e+10,44.95,1,44.95,33.9
6.3644e+10,44.95,1,44.95,33.9
6.3644e+10,44.95,1,44.95,33.9
6.3644e+10,44.9,1,44.9,33.9
6.3644e+10,42.76,1,42.76,33.9
6.3644e+10,44.9,1,44.9,33.9
6.3644e+10,44.9,1,44.9,33.9
6.3644e+10,44.95,1,44.95,33.9
6.3644e+10,44.9,1,44.9,33.9
6.3644e+10,44.9,1,44.9,33.9
6.3644e+10,44.9,1,44.9,33.9
6.3644e+10,44.9,1,44.9,33.9
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,44.9,1,44.9,33.9
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,50.22,1,50.22,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.7
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.22,1,50.22,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.7
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,50.16,1,50.16,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.7
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.16,1,50.16,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.16,1,50.16,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,40.86,1,40.86,34.3
6.3644e+10,50.05,1,50.05,34.1
6.3644e+10,53.23,1,53.23,34.3
6.3644e+10,53.23,1,53.23,34.3
6.3644e+10,56.5,1,56.5,34.3
6.3644e+10,50.11,1,50.11,34.3
6.3644e+10,53.23,1,53.23,34.3
6.3644e+10,53.23,1,53.23,34.1
6.3644e+10,53.17,1,53.17,34.3
6.3644e+10,53.17,1,53.17,34.3
6.3644e+10,53.23,1,53.23,34.1
6.3644e+10,50.22,1,50.22,34.1
6.3644e+10,50.22,1,50.22,34.1
6.3644e+10,53.23,1,53.23,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,50.16,1,50.16,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,50.16,1,50.16,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,50.16,1,50.16,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,50.16,1,50.16,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.16,1,50.16,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,47.47,1,47.47,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,34.1
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.16,1,50.16,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,34.1
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,44.9,1,44.9,33.9
6.3644e+10,44.9,1,44.9,33.9
6.3644e+10,44.9,1,44.9,33.9
6.3644e+10,44.85,1,44.85,33.9
6.3644e+10,42.66,1,42.66,33.9
6.3644e+10,42.66,1,42.66,33.9
6.3644e+10,44.9,1,44.9,33.9
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,47.36,1,47.36,34.1
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,50.05,1,50.05,34.1
6.3644e+10,50.11,1,50.11,34.1
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.16,1,50.16,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,47.36,1,47.36,33.9
6.3644e+10,50.05,1,50.05,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,34.1
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,50.22,1,50.22,34.1
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,34.1
6.3644e+10,53.23,1,53.23,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,56.56,1,56.56,33.9
6.3644e+10,53.17,1,53.17,34.1
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,56.62,1,56.62,33.9
6.3644e+10,50.27,1,50.27,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.23,1,53.23,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.23,1,53.23,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.23,1,53.23,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,34.1
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,56.56,1,56.56,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,34.1
6.3644e+10,53.17,1,53.17,34.1
6.3644e+10,56.56,1,56.56,34.1
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,34.1
6.3644e+10,56.56,1,56.56,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,34.1
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,56.56,1,56.56,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,50.22,1,50.22,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,34.1
6.3644e+10,53.17,1,53.17,34.1
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.11,1,53.11,34.1
6.3644e+10,53.11,1,53.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,34.1
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,34.1
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,50.11,1,50.11,33.9
6.3644e+10,53.11,1,53.11,34.1
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
6.3644e+10,53.17,1,53.17,33.9
