Time(sec),EDA(uS),EDA_Valid(1Yes_0No),EDA_w_NaN_from_QA(uS),Temp(C)
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.652,1,0.652,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.652,1,0.652,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.652,1,0.652,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.652,1,0.652,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.654,1,0.654,30.4
6.3644e+10,0.65,1,0.65,30.4
6.3644e+10,0.646,1,0.646,30.4
6.3644e+10,0.646,1,0.646,30.4
6.3644e+10,0.652,1,0.652,30.6
6.3644e+10,0.648,1,0.648,30.4
6.3644e+10,0.652,1,0.652,30.4
6.3644e+10,0.648,1,0.648,30.4
6.3644e+10,0.648,1,0.648,30.4
6.3644e+10,0.648,1,0.648,30.6
6.3644e+10,0.648,1,0.648,30.6
6.3644e+10,0.648,1,0.648,30.4
6.3644e+10,0.648,1,0.648,30.6
6.3644e+10,0.652,1,0.652,30.4
6.3644e+10,0.648,1,0.648,30.4
6.3644e+10,0.648,1,0.648,30.4
6.3644e+10,0.648,1,0.648,30.4
6.3644e+10,0.648,1,0.648,30.4
6.3644e+10,0.648,1,0.648,30.4
6.3644e+10,0.645,1,0.645,30.1
6.3644e+10,0.647,1,0.647,30.1
6.3644e+10,0.651,1,0.651,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.4
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.642,1,0.642,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
6.3644e+10,0.646,1,0.646,30.1
6.3644e+10,0.648,1,0.648,30.1
